episode_name,dialogue,person_scene,stemmed_words,pos_tags,entities,filtered_words
Series 04 Episode 05 – The Desperation Emanation,Sheldon?,Amy,['sheldon'],"[('sheldon', 'NOUN')]","[('sheldon', 'PERSON')]",['sheldon']
Series 04 Episode 05 – The Desperation Emanation,I believe a misunderstanding may have occurred when I asked you to meet my mother.,Amy,"['believ', 'misunderstand', 'may', 'occur', 'ask', 'meet', 'mother']","[('believe', 'VERB'), ('misunderstanding', 'NOUN'), ('may', 'AUX'), ('occurred', 'VERB'), ('asked', 'VERB'), ('meet', 'NOUN'), ('mother', 'NOUN')]",[],"['believe', 'misunderstanding', 'may', 'occurred', 'asked', 'meet', 'mother']"
Series 04 Episode 05 – The Desperation Emanation,In what way are you screwed? All I want to do is present you as my boyfriend to my mother so she’ll be satisfied that I’m in a relationship.,Amy,"['way', 'screw', 'want', 'present', 'boyfriend', 'mother', 'shell', 'satisfi', 'im', 'relationship']","[('way', 'NOUN'), ('screwed', 'VERB'), ('want', 'VERB'), ('present', 'ADJ'), ('boyfriend', 'NOUN'), ('mother', 'NOUN'), ('shell', 'NOUN'), ('satisfied', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('relationship', 'NOUN')]",[],"['way', 'screwed', 'want', 'present', 'boyfriend', 'mother', 'shell', 'satisfied', 'im', 'relationship']"
Series 04 Episode 05 – The Desperation Emanation,Precisely.,Amy,['precis'],"[('precisely', 'ADV')]",[],['precisely']
Series 04 Episode 05 – The Desperation Emanation,Don’t be absurd. I find the notion of romantic love to be an unnecessary cultural construct that adds no value to human relationships.,Amy,"['dont', 'absurd', 'find', 'notion', 'romant', 'love', 'unnecessari', 'cultur', 'construct', 'add', 'valu', 'human', 'relationship']","[('do', 'AUX'), ('nt', 'PART'), ('absurd', 'VERB'), ('find', 'VERB'), ('notion', 'NOUN'), ('romantic', 'ADJ'), ('love', 'NOUN'), ('unnecessary', 'ADJ'), ('cultural', 'ADJ'), ('construct', 'NOUN'), ('adds', 'VERB'), ('value', 'NOUN'), ('human', 'ADJ'), ('relationships', 'NOUN')]",[],"['dont', 'absurd', 'find', 'notion', 'romantic', 'love', 'unnecessary', 'cultural', 'construct', 'adds', 'value', 'human', 'relationships']"
Series 04 Episode 05 – The Desperation Emanation,I trust this clarification allows us to return to boy-slash-friend-slash-girl-slash-friend status.,Amy,"['trust', 'clarif', 'allow', 'us', 'return', 'boyslashfriendslashgirlslashfriend', 'statu']","[('trust', 'NOUN'), ('clarification', 'NOUN'), ('allows', 'VERB'), ('us', 'PRON'), ('return', 'NOUN'), ('boyslashfriendslashgirlslashfriend', 'NOUN'), ('status', 'NOUN')]",[],"['trust', 'clarification', 'allows', 'us', 'return', 'boyslashfriendslashgirlslashfriend', 'status']"
Series 04 Episode 05 – The Desperation Emanation," Sheldon, please, you’re suffocating me.",Amy,"['sheldon', 'pleas', 'your', 'suffoc']","[('sheldon', 'NOUN'), ('please', 'INTJ'), ('you', 'PRON'), ('re', 'AUX'), ('suffocating', 'VERB')]","[('sheldon', 'PERSON')]","['sheldon', 'please', 'youre', 'suffocating']"
Series 04 Episode 05 – The Desperation Emanation," Good night, Sheldon.",Amy,"['good', 'night', 'sheldon']","[('good', 'ADJ'), ('night', 'NOUN'), ('sheldon', 'NOUN')]","[('sheldon', 'PERSON')]","['good', 'night', 'sheldon']"
Series 04 Episode 05 – The Desperation Emanation," You wanted me to have a boyfriend, Mother. Well, here he is. Have to sign off now. My hunger for Sheldon is stirring in my loins.",Amy,"['want', 'boyfriend', 'mother', 'well', 'sign', 'hunger', 'sheldon', 'stir', 'loin']","[('wanted', 'VERB'), ('boyfriend', 'NOUN'), ('mother', 'NOUN'), ('well', 'ADV'), ('sign', 'VERB'), ('hunger', 'NOUN'), ('sheldon', 'NOUN'), ('stirring', 'NOUN'), ('loins', 'NOUN')]",[],"['wanted', 'boyfriend', 'mother', 'well', 'sign', 'hunger', 'sheldon', 'stirring', 'loins']"
Series 04 Episode 05 – The Desperation Emanation," Thank you, Sheldon, that went very well.",Amy,"['thank', 'sheldon', 'went', 'well']","[('thank', 'VERB'), ('sheldon', 'NOUN'), ('went', 'VERB'), ('well', 'ADV')]",[],"['thank', 'sheldon', 'went', 'well']"
Series 04 Episode 08 – The 21 Second Excitation," Actually, as the newest member of your social group, I believe I’ll gain more acceptance by arbitrarily siding with your friends from time to time.",Amy,"['actual', 'newest', 'member', 'social', 'group', 'believ', 'ill', 'gain', 'accept', 'arbitrarili', 'side', 'friend', 'time', 'time']","[('actually', 'ADV'), ('newest', 'ADJ'), ('member', 'NOUN'), ('social', 'PROPN'), ('group', 'NOUN'), ('believe', 'VERB'), ('ill', 'ADJ'), ('gain', 'NOUN'), ('acceptance', 'NOUN'), ('arbitrarily', 'ADV'), ('siding', 'VERB'), ('friends', 'NOUN'), ('time', 'NOUN'), ('time', 'NOUN')]",[],"['actually', 'newest', 'member', 'social', 'group', 'believe', 'ill', 'gain', 'acceptance', 'arbitrarily', 'siding', 'friends', 'time', 'time']"
Series 04 Episode 08 – The 21 Second Excitation," Leonard, you’re right. We should enjoy our meal, arrive late, and risk winding up with terrible seats, assuming we get in at all.",Amy,"['leonard', 'your', 'right', 'enjoy', 'meal', 'arriv', 'late', 'risk', 'wind', 'terribl', 'seat', 'assum', 'get']","[('leonard', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('right', 'ADV'), ('enjoy', 'VERB'), ('meal', 'NOUN'), ('arrive', 'VERB'), ('late', 'ADJ'), ('risk', 'NOUN'), ('winding', 'VERB'), ('terrible', 'ADJ'), ('seats', 'NOUN'), ('assuming', 'VERB'), ('get', 'VERB')]",[],"['leonard', 'youre', 'right', 'enjoy', 'meal', 'arrive', 'late', 'risk', 'winding', 'terrible', 'seats', 'assuming', 'get']"
Series 04 Episode 08 – The 21 Second Excitation,See? It’s working.,Amy,"['see', 'work']","[('see', 'VERB'), ('working', 'NOUN')]",[],"['see', 'working']"
Series 04 Episode 08 – The 21 Second Excitation,Girls’ night? What does that entail?,Amy,"['girl', 'night', 'entail']","[('girls', 'PROPN'), ('night', 'PROPN'), ('entail', 'PROPN')]",[],"['girls', 'night', 'entail']"
Series 04 Episode 08 – The 21 Second Excitation,I’m a girl.,Amy,"['im', 'girl']","[('i', 'PRON'), ('m', 'VERB'), ('girl', 'NOUN')]",[],"['im', 'girl']"
Series 04 Episode 08 – The 21 Second Excitation,No need. Penny and I are very close.,Amy,"['need', 'penni', 'close']","[('need', 'VERB'), ('penny', 'NOUN'), ('close', 'ADV')]",[],"['need', 'penny', 'close']"
Series 04 Episode 08 – The 21 Second Excitation," Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you’re planning a girls’ night.",Amy,"['ye', 'fact', 'mens', 'synchron', 'penni', 'bernadett', 'tell', 'your', 'plan', 'girl', 'night']","[('yes', 'INTJ'), ('fact', 'NOUN'), ('menses', 'NOUN'), ('synchronized', 'VERB'), ('penny', 'NOUN'), ('bernadette', 'PROPN'), ('tells', 'VERB'), ('you', 'PRON'), ('re', 'AUX'), ('planning', 'VERB'), ('girls', 'NOUN'), ('night', 'NOUN')]",[],"['yes', 'fact', 'menses', 'synchronized', 'penny', 'bernadette', 'tells', 'youre', 'planning', 'girls', 'night']"
Series 04 Episode 08 – The 21 Second Excitation,I’m a girl.,Amy,"['im', 'girl']","[('i', 'PRON'), ('m', 'VERB'), ('girl', 'NOUN')]",[],"['im', 'girl']"
Series 04 Episode 08 – The 21 Second Excitation," Yes, but they’re not girls. I’m a girl.",Amy,"['ye', 'theyr', 'girl', 'im', 'girl']","[('yes', 'INTJ'), ('they', 'PRON'), ('re', 'VERB'), ('girls', 'NOUN'), ('i', 'PRON'), ('m', 'VERB'), ('girl', 'NOUN')]",[],"['yes', 'theyre', 'girls', 'im', 'girl']"
Series 04 Episode 08 – The 21 Second Excitation,What’s the dress code?,Amy,"['what', 'dress', 'code']","[('what', 'PRON'), ('s', 'VERB'), ('dress', 'NOUN'), ('code', 'NOUN')]",[],"['whats', 'dress', 'code']"
Series 04 Episode 08 – The 21 Second Excitation,All right. I’ll have to go shopping.,Amy,"['right', 'ill', 'go', 'shop']","[('right', 'ADV'), ('ill', 'ADV'), ('go', 'NOUN'), ('shopping', 'NOUN')]",[],"['right', 'ill', 'go', 'shopping']"
Series 04 Episode 08 – The 21 Second Excitation," So anyway, to make a long story short, turns out I have an unusually firm cervix.",Amy,"['anyway', 'make', 'long', 'stori', 'short', 'turn', 'unusu', 'firm', 'cervix']","[('anyway', 'ADV'), ('make', 'VERB'), ('long', 'ADJ'), ('story', 'NOUN'), ('short', 'ADJ'), ('turns', 'VERB'), ('unusually', 'ADV'), ('firm', 'ADJ'), ('cervix', 'NOUN')]",[],"['anyway', 'make', 'long', 'story', 'short', 'turns', 'unusually', 'firm', 'cervix']"
Series 04 Episode 08 – The 21 Second Excitation,Shame. ‘Cause I have a real zinger about my titled uterus.,Amy,"['shame', '‘', 'caus', 'real', 'zinger', 'titl', 'uteru']","[('shame', 'NOUN'), ('‘', 'PUNCT'), ('cause', 'VERB'), ('real', 'ADJ'), ('zinger', 'NOUN'), ('titled', 'VERB'), ('uterus', 'NOUN')]",[],"['shame', '‘', 'cause', 'real', 'zinger', 'titled', 'uterus']"
Series 04 Episode 08 – The 21 Second Excitation,A colleague of mine did her graduate thesis on the fungus that grows on improperly sterilized manicure implements. Well don’t tell me that’s not girl talk.,Amy,"['colleagu', 'mine', 'graduat', 'thesi', 'fungu', 'grow', 'improperli', 'steril', 'manicur', 'implement', 'well', 'dont', 'tell', 'that', 'girl', 'talk']","[('colleague', 'PROPN'), ('mine', 'NOUN'), ('graduate', 'NOUN'), ('thesis', 'NOUN'), ('fungus', 'NOUN'), ('grows', 'VERB'), ('improperly', 'ADV'), ('sterilized', 'VERB'), ('manicure', 'NOUN'), ('implements', 'NOUN'), ('well', 'INTJ'), ('do', 'AUX'), ('nt', 'PART'), ('tell', 'VERB'), ('that', 'PRON'), ('s', 'VERB'), ('girl', 'NOUN'), ('talk', 'NOUN')]",[],"['colleague', 'mine', 'graduate', 'thesis', 'fungus', 'grows', 'improperly', 'sterilized', 'manicure', 'implements', 'well', 'dont', 'tell', 'thats', 'girl', 'talk']"
Series 04 Episode 08 – The 21 Second Excitation," Yes, and continue to bond. I have a feeling that after tonight, one of you will become my best friend forever. Or BFF, if you prefer. Which I don’t.",Amy,"['ye', 'continu', 'bond', 'feel', 'tonight', 'one', 'becom', 'best', 'friend', 'forev', 'bff', 'prefer', 'dont']","[('yes', 'INTJ'), ('continue', 'VERB'), ('bond', 'NOUN'), ('feeling', 'NOUN'), ('tonight', 'NOUN'), ('one', 'NUM'), ('become', 'VERB'), ('best', 'ADJ'), ('friend', 'NOUN'), ('forever', 'ADV'), ('bff', 'VERB'), ('prefer', 'VERB'), ('do', 'VERB'), ('nt', 'PART')]","[('tonight', 'TIME')]","['yes', 'continue', 'bond', 'feeling', 'tonight', 'one', 'become', 'best', 'friend', 'forever', 'bff', 'prefer', 'dont']"
Series 04 Episode 08 – The 21 Second Excitation," Oh, good, a slumber party! We’ll do makeovers, initiate phony phone calls, and have spirited pillow fights in our frilly nighties!",Amy,"['oh', 'good', 'slumber', 'parti', 'well', 'makeov', 'initi', 'phoni', 'phone', 'call', 'spirit', 'pillow', 'fight', 'frilli', 'nighti']","[('oh', 'INTJ'), ('good', 'ADJ'), ('slumber', 'ADJ'), ('party', 'NOUN'), ('well', 'INTJ'), ('makeovers', 'NOUN'), ('initiate', 'VERB'), ('phony', 'ADJ'), ('phone', 'NOUN'), ('calls', 'NOUN'), ('spirited', 'VERB'), ('pillow', 'NOUN'), ('fights', 'NOUN'), ('frilly', 'ADV'), ('nighties', 'NOUN')]",[],"['oh', 'good', 'slumber', 'party', 'well', 'makeovers', 'initiate', 'phony', 'phone', 'calls', 'spirited', 'pillow', 'fights', 'frilly', 'nighties']"
Series 04 Episode 08 – The 21 Second Excitation," Well, that’s disappointing. I’ve always wanted to be invited to a slumber party.",Amy,"['well', 'that', 'disappoint', 'ive', 'alway', 'want', 'invit', 'slumber', 'parti']","[('well', 'INTJ'), ('that', 'PRON'), ('s', 'VERB'), ('disappointing', 'ADJ'), ('i', 'PRON'), ('ve', 'AUX'), ('always', 'ADV'), ('wanted', 'VERB'), ('invited', 'VERB'), ('slumber', 'ADJ'), ('party', 'NOUN')]",[],"['well', 'thats', 'disappointing', 'ive', 'always', 'wanted', 'invited', 'slumber', 'party']"
Series 04 Episode 08 – The 21 Second Excitation," Well, there was the time I had my tonsils out, and I shared a room with a little Vietnamese girl. She didn’t make it through the night, but up till then, it was kind of fun.",Amy,"['well', 'time', 'tonsil', 'share', 'room', 'littl', 'vietnames', 'girl', 'didnt', 'make', 'night', 'till', 'kind', 'fun']","[('well', 'INTJ'), ('time', 'NOUN'), ('tonsils', 'NOUN'), ('shared', 'VERB'), ('room', 'NOUN'), ('little', 'ADJ'), ('vietnamese', 'ADJ'), ('girl', 'NOUN'), ('did', 'AUX'), ('nt', 'PART'), ('make', 'VERB'), ('night', 'NOUN'), ('till', 'SCONJ'), ('kind', 'NOUN'), ('fun', 'NOUN')]","[('vietnamese', 'NORP')]","['well', 'time', 'tonsils', 'shared', 'room', 'little', 'vietnamese', 'girl', 'didnt', 'make', 'night', 'till', 'kind', 'fun']"
Series 04 Episode 08 – The 21 Second Excitation,Pillow fight!,Amy,"['pillow', 'fight']","[('pillow', 'NOUN'), ('fight', 'NOUN')]",[],"['pillow', 'fight']"
Series 04 Episode 08 – The 21 Second Excitation,My nails have never looked so pretty before. Get it off.,Amy,"['nail', 'never', 'look', 'pretti', 'get']","[('nails', 'NOUN'), ('never', 'ADV'), ('looked', 'VERB'), ('pretty', 'ADV'), ('get', 'NOUN')]",[],"['nails', 'never', 'looked', 'pretty', 'get']"
Series 04 Episode 08 – The 21 Second Excitation," I’m not sure I grasp the full entertainment value, but all right. Next on Wikipedia’s list of slumber party activities, Truth or Dare.",Amy,"['im', 'sure', 'grasp', 'full', 'entertain', 'valu', 'right', 'next', 'wikipedia', 'list', 'slumber', 'parti', 'activ', 'truth', 'dare']","[('i', 'PRON'), ('m', 'VERB'), ('sure', 'ADJ'), ('grasp', 'VERB'), ('full', 'ADJ'), ('entertainment', 'NOUN'), ('value', 'NOUN'), ('right', 'ADV'), ('next', 'ADJ'), ('wikipedias', 'NOUN'), ('list', 'NOUN'), ('slumber', 'PROPN'), ('party', 'NOUN'), ('activities', 'NOUN'), ('truth', 'NOUN'), ('dare', 'VERB')]",[],"['im', 'sure', 'grasp', 'full', 'entertainment', 'value', 'right', 'next', 'wikipedias', 'list', 'slumber', 'party', 'activities', 'truth', 'dare']"
Series 04 Episode 08 – The 21 Second Excitation," Hang on. I’m familiarizing myself with the rules. Seems fairly straightforward. Bernadette, truth or dare?",Amy,"['hang', 'im', 'familiar', 'rule', 'seem', 'fairli', 'straightforward', 'bernadett', 'truth', 'dare']","[('hang', 'VERB'), ('i', 'PRON'), ('m', 'AUX'), ('familiarizing', 'VERB'), ('rules', 'NOUN'), ('seems', 'VERB'), ('fairly', 'ADV'), ('straightforward', 'ADJ'), ('bernadette', 'NOUN'), ('truth', 'NOUN'), ('dare', 'NOUN')]",[],"['hang', 'im', 'familiarizing', 'rules', 'seems', 'fairly', 'straightforward', 'bernadette', 'truth', 'dare']"
Series 04 Episode 08 – The 21 Second Excitation,All right. To what temperature must you heat beef in order to kill the prion that causes bovine spongiform encephalopathy?,Amy,"['right', 'temperatur', 'must', 'heat', 'beef', 'order', 'kill', 'prion', 'caus', 'bovin', 'spongiform', 'encephalopathi']","[('right', 'ADJ'), ('temperature', 'NOUN'), ('must', 'AUX'), ('heat', 'VERB'), ('beef', 'NOUN'), ('order', 'NOUN'), ('kill', 'VERB'), ('prion', 'NOUN'), ('causes', 'NOUN'), ('bovine', 'NOUN'), ('spongiform', 'NOUN'), ('encephalopathy', 'ADJ')]",[],"['right', 'temperature', 'must', 'heat', 'beef', 'order', 'kill', 'prion', 'causes', 'bovine', 'spongiform', 'encephalopathy']"
Series 04 Episode 08 – The 21 Second Excitation," Remember, you have to answer honestly.",Amy,"['rememb', 'answer', 'honestli']","[('remember', 'VERB'), ('answer', 'VERB'), ('honestly', 'ADV')]",[],"['remember', 'answer', 'honestly']"
Series 04 Episode 08 – The 21 Second Excitation,Oh. All right. What is the circumference of your areolas?,Amy,"['oh', 'right', 'circumfer', 'areola']","[('oh', 'INTJ'), ('right', 'ADJ'), ('circumference', 'NOUN'), ('areolas', 'NOUN')]",[],"['oh', 'right', 'circumference', 'areolas']"
Series 04 Episode 08 – The 21 Second Excitation," And Absolon hath kist hir nether yea, and Nicholas is scalded in the towte. This tale is doon, and God save al the rowte.”",Amy,"['absolon', 'hath', 'kist', 'hir', 'nether', 'yea', 'nichola', 'scald', 'towt', 'tale', 'doon', 'god', 'save', 'al', 'rowt']","[('absolon', 'PROPN'), ('hath', 'PROPN'), ('kist', 'PROPN'), ('hir', 'PROPN'), ('nether', 'PROPN'), ('yea', 'PROPN'), ('nicholas', 'PROPN'), ('scalded', 'VERB'), ('towte', 'PROPN'), ('tale', 'PROPN'), ('doon', 'PROPN'), ('god', 'PROPN'), ('save', 'PROPN'), ('al', 'PROPN'), ('rowte', 'PROPN')]","[('nicholas', 'PERSON'), ('al rowte', 'PERSON')]","['absolon', 'hath', 'kist', 'hir', 'nether', 'yea', 'nicholas', 'scalded', 'towte', 'tale', 'doon', 'god', 'save', 'al', 'rowte']"
Series 04 Episode 08 – The 21 Second Excitation,Bernadette dared me to tell a dirty story. The Miller’s Tale by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.,Amy,"['bernadett', 'dare', 'tell', 'dirti', 'stori', 'miller', 'tale', 'chaucer', 'dirtiest', 'stori', 'know', 'would', 'hidden', 'sock', 'drawer', 'peopl', '14th', 'centuri', 'worn', 'sock']","[('bernadette', 'PROPN'), ('dared', 'VERB'), ('tell', 'VERB'), ('dirty', 'ADJ'), ('story', 'NOUN'), ('millers', 'NOUN'), ('tale', 'NOUN'), ('chaucer', 'NOUN'), ('dirtiest', 'ADJ'), ('story', 'NOUN'), ('know', 'VERB'), ('would', 'AUX'), ('hidden', 'VERB'), ('sock', 'NOUN'), ('drawers', 'NOUN'), ('people', 'NOUN'), ('14th', 'ADJ'), ('century', 'NOUN'), ('worn', 'VERB'), ('socks', 'NOUN')]","[('14th century', 'DATE')]","['bernadette', 'dared', 'tell', 'dirty', 'story', 'millers', 'tale', 'chaucer', 'dirtiest', 'story', 'know', 'would', 'hidden', 'sock', 'drawers', 'people', '14th', 'century', 'worn', 'socks']"
Series 04 Episode 08 – The 21 Second Excitation," You might not like it as much if you knew what nether yea meant. Hint, if one cares about hygiene, one ought not be kissing it.",Amy,"['might', 'like', 'much', 'knew', 'nether', 'yea', 'meant', 'hint', 'one', 'care', 'hygien', 'one', 'ought', 'kiss']","[('might', 'AUX'), ('like', 'VERB'), ('much', 'ADV'), ('knew', 'VERB'), ('nether', 'PROPN'), ('yea', 'PROPN'), ('meant', 'VERB'), ('hint', 'NOUN'), ('one', 'NUM'), ('cares', 'NOUN'), ('hygiene', 'NOUN'), ('one', 'PRON'), ('ought', 'AUX'), ('kissing', 'VERB')]","[('one', 'CARDINAL')]","['might', 'like', 'much', 'knew', 'nether', 'yea', 'meant', 'hint', 'one', 'cares', 'hygiene', 'one', 'ought', 'kissing']"
Series 04 Episode 08 – The 21 Second Excitation," Oh, that’s an excellent question. For two people who claim to be no longer pair-bonded, you spend an inordinate amount of time in each other’s company.",Amy,"['oh', 'that', 'excel', 'question', 'two', 'peopl', 'claim', 'longer', 'pairbond', 'spend', 'inordin', 'amount', 'time', 'other', 'compani']","[('oh', 'INTJ'), ('that', 'PRON'), ('s', 'VERB'), ('excellent', 'ADJ'), ('question', 'NOUN'), ('two', 'NUM'), ('people', 'NOUN'), ('claim', 'VERB'), ('longer', 'ADV'), ('pairbonded', 'VERB'), ('spend', 'VERB'), ('inordinate', 'ADJ'), ('amount', 'NOUN'), ('time', 'NOUN'), ('others', 'NOUN'), ('company', 'NOUN')]","[('two', 'CARDINAL')]","['oh', 'thats', 'excellent', 'question', 'two', 'people', 'claim', 'longer', 'pairbonded', 'spend', 'inordinate', 'amount', 'time', 'others', 'company']"
Series 04 Episode 08 – The 21 Second Excitation,I don’t believe the rules allow for an ex post facto option change.,Amy,"['dont', 'believ', 'rule', 'allow', 'ex', 'post', 'facto', 'option', 'chang']","[('do', 'AUX'), ('nt', 'PART'), ('believe', 'VERB'), ('rules', 'NOUN'), ('allow', 'VERB'), ('ex', 'PRON'), ('post', 'X'), ('facto', 'ADJ'), ('option', 'NOUN'), ('change', 'NOUN')]",[],"['dont', 'believe', 'rules', 'allow', 'ex', 'post', 'facto', 'option', 'change']"
